9.097956599482155582e+01,1.159660942918609265e+02,9.438877755511022372e+01
1.010913909081281048e+02,1.259600997070305084e+02,9.305277221108883623e+01
9.098696017803688108e+01,1.150277109001574161e+02,9.478957915831662717e+01
9.039490295509125417e+01,1.151309970074524500e+02,9.452237808951235820e+01
9.369889588759679100e+01,1.186693916374799898e+02,9.398797595190380605e+01
9.102656851672617222e+01,1.159443620305975884e+02,9.432197728790914937e+01
9.009375118997600396e+01,1.148836615807863950e+02,9.465597862391449269e+01
9.515111332215214190e+01,1.187314077435598989e+02,9.418837675350701488e+01
9.215325673970264120e+01,1.168675397738618358e+02,9.425517702070807502e+01
9.537364970771902506e+01,1.208760735788015239e+02,9.345357381429525390e+01
8.990763125033056724e+01,1.159210494403717746e+02,9.452237808951235820e+01
9.174409226534331196e+01,1.151107652829988979e+02,9.465597862391449269e+01
8.990763125033056724e+01,1.159210494403717746e+02,9.452237808951235820e+01
9.068767607080280868e+01,1.153920903243093932e+02,9.452237808951235820e+01
9.508677059907172691e+01,1.204698516058448803e+02,9.358717434869740259e+01
8.993563621664064556e+01,1.155095630397192821e+02,9.465597862391449269e+01
9.375311003581565217e+01,1.180424592028830659e+02,9.425517702070807502e+01
9.336549558737638677e+01,1.178491004035286949e+02,9.452237808951235820e+01
9.032894435051782978e+01,1.148045921031056338e+02,9.465597862391449269e+01
9.537364970771902506e+01,1.208760735788015239e+02,9.345357381429525390e+01
8.990763125033056724e+01,1.159210494403717746e+02,9.452237808951235820e+01
8.900951638516912112e+01,1.142750387659193620e+02,9.465597862391449269e+01
9.010420017754134392e+01,1.154015478756539892e+02,9.465597862391449269e+01
8.979652671342725512e+01,1.152206187535192328e+02,9.478957915831662717e+01
9.388610963469102444e+01,1.218142809082006011e+02,9.298597194388777609e+01
9.246119043705903096e+01,1.173664830495421114e+02,9.412157648630594053e+01
8.991308822062271133e+01,1.150952156962850239e+02,9.478957915831662717e+01
8.971687989355164916e+01,1.149796700771799038e+02,9.478957915831662717e+01
9.009375118997600396e+01,1.148836615807863950e+02,9.465597862391449269e+01
9.068767607080280868e+01,1.153920903243093932e+02,9.452237808951235820e+01
9.097956599482155582e+01,1.159660942918609265e+02,9.438877755511022372e+01
1.144619073015839206e+02,1.331108617370621516e+02,9.378757515030061143e+01
8.948907708204221478e+01,1.154587639949952091e+02,9.465597862391449269e+01
9.010420017754134392e+01,1.154015478756539892e+02,9.465597862391449269e+01
8.953965926170788237e+01,1.144106529611930938e+02,9.465597862391449269e+01
1.088325791641980800e+02,1.314427899967294024e+02,9.325317301269204506e+01
9.215325673970264120e+01,1.168675397738618358e+02,9.425517702070807502e+01
8.991308822062271133e+01,1.150952156962850239e+02,9.478957915831662717e+01
9.605947047777489445e+01,1.202887029447909413e+02,9.378757515030061143e+01
9.079990745851057454e+01,1.148597714144114263e+02,9.478957915831662717e+01
1.037351644896877474e+02,1.300999126566133839e+02,9.258517034068137264e+01
9.068767607080280868e+01,1.153920903243093932e+02,9.452237808951235820e+01
9.068767607080280868e+01,1.153920903243093932e+02,9.452237808951235820e+01
9.010420017754134392e+01,1.154015478756539892e+02,9.465597862391449269e+01
1.012978770089487881e+02,1.261540872203608501e+02,9.305277221108883623e+01
1.012084968865479908e+02,1.254965817147711391e+02,9.318637274549098493e+01
9.402631994511268942e+01,1.186619805018591194e+02,9.398797595190380605e+01
8.920749362732587429e+01,1.138053174601099329e+02,9.478957915831662717e+01
9.601760851119416884e+01,1.195671457151138526e+02,9.418837675350701488e+01
1.005780315478911717e+02,1.252240884150071309e+02,9.318637274549098493e+01
9.168616502116071842e+01,1.159381155350878316e+02,9.465597862391449269e+01
9.009375118997600396e+01,1.148836615807863950e+02,9.465597862391449269e+01
9.449694685637724945e+01,1.210938067040184762e+02,9.331997327989311941e+01
9.009375118997600396e+01,1.148836615807863950e+02,9.465597862391449269e+01
9.079990745851057454e+01,1.148597714144114263e+02,9.478957915831662717e+01
9.355442806436049352e+01,1.176904653228121589e+02,9.425517702070807502e+01
8.924470954571091852e+01,1.142101868907431879e+02,9.465597862391449269e+01
9.086555572485337962e+01,1.166813798413806609e+02,9.438877755511022372e+01
1.188554971073887572e+02,1.391947947213441239e+02,9.291917167668670174e+01
9.051200893351114019e+01,1.146649599891571683e+02,9.465597862391449269e+01
1.014348939550126119e+02,1.248015962704273107e+02,9.331997327989311941e+01
9.814753553968239430e+01,1.234234213477279098e+02,9.345357381429525390e+01
9.068767607080280868e+01,1.153920903243093932e+02,9.452237808951235820e+01
8.953965926170788237e+01,1.144106529611930938e+02,9.465597862391449269e+01
1.221026229040671041e+02,1.368652843842475306e+02,9.298597194388777609e+01
9.009375118997600396e+01,1.148836615807863950e+02,9.465597862391449269e+01
9.616909535820317956e+01,1.203641751857166753e+02,9.385437541750167156e+01
1.179493087802941460e+02,1.361770413985177584e+02,9.311957247828991058e+01
