9.447811447811447749e+01
9.387205387205386842e+01
9.447811447811447749e+01
9.441077441077440824e+01
9.447811447811447749e+01
9.468013468013467104e+01
9.468013468013467104e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.454545454545454675e+01
9.454545454545454675e+01
9.454545454545454675e+01
9.461279461279461600e+01
9.441077441077440824e+01
9.468013468013467104e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.387205387205386842e+01
9.461279461279461600e+01
9.461279461279461600e+01
9.454545454545454675e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.474747474747474030e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.474747474747474030e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.454545454545454675e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.461279461279461600e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.454545454545454675e+01
9.461279461279461600e+01
9.461279461279461600e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.468013468013467104e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.447811447811447749e+01
9.461279461279461600e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.447811447811447749e+01
9.454545454545454675e+01
9.461279461279461600e+01
9.447811447811447749e+01
9.468013468013467104e+01
9.452592592592591814e+01
1.171388165427285771e-01
