0.000000000000000000e+00,0.000000000000000000e+00,9.734290843806104476e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.798922800718132464e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.605026929982047079e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.859964093357270087e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.667863554757629174e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.565529622980251645e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.791741472172351735e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.407540394973069908e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.863554757630161873e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.581687612208258997e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.533213644524236940e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.793536804308796206e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.617594254937162646e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.639138240574506256e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.495511669658887399e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.605026929982047079e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.712746858168760866e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.561938958707361280e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.509874326750448859e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.684021543985636526e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.718132854578097124e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.791741472172351735e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.811490125673249452e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.666068222621184702e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.752244165170556300e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.673249551166965432e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.622980251346498903e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.739676840215439313e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.493716337522441506e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.712746858168760866e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.651705565529621822e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.707360861759426029e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.692998204667863149e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.741472172351885206e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.556552962298025022e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.622980251346498903e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.660682226211849866e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.488330341113105248e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.601436265709155293e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.745062836624775571e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.730700179533214111e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.820466786355476074e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.655296229802513608e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.450628366247755707e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.621184919210054431e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.666068222621184702e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.782764811490125112e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.622980251346498903e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.630161579892279633e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.495511669658887399e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.684021543985636526e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.265709156193895524e+01
